task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
7	6aa432f19	arith	pinned	per_pass	tw	-	cycles:u	8352.713768	8204.200356	8412.879148	5
7	6aa432f19	arith	pinned	fixed	tw	-	cycles:u	-2583383.000000	-47387686.000000	53967776.000000	5
7	6aa432f19	arith	pinned	per_pass	ir	-	cycles:u	7818.154224	7757.988412	7944.351920	5
7	6aa432f19	arith	pinned	fixed	ir	-	cycles:u	15629609.000000	-13562554.000000	37368803.000000	5
7	6aa432f19	arith	pinned	per_pass_gap	ir-tw	-	cycles:u	-468.527228	-616.807384	-386.046132	5
7	6aa432f19	arith	head	arm_ratio	ir/tw	small	instructions:u	0.920805	0.920805	0.920805	5
7	6aa432f19	arith	head	absolute	tw	small	instructions:u	6565617880.000000	6565617330.000000	6565618858.000000	5
7	6aa432f19	arith	head	absolute	ir	small	instructions:u	6045654817.000000	6045654215.000000	6045654870.000000	5
7	6aa432f19	arith	head	arm_ratio	ir/tw	large	instructions:u	0.911308	0.911307	0.911308	5
7	6aa432f19	arith	head	absolute	tw	large	instructions:u	13161896600.000000	13161895455.000000	13161896675.000000	5
7	6aa432f19	arith	head	absolute	ir	large	instructions:u	11994535658.000000	11994534931.000000	11994535895.000000	5
7	6aa432f19	arith	head	per_pass	tw	-	instructions:u	26385.115016	26385.107016	26385.117080	5
7	6aa432f19	arith	head	fixed	tw	-	instructions:u	-30660874.000000	-30661940.000000	-30658053.000000	5
7	6aa432f19	arith	head	per_pass	ir	-	instructions:u	23795.523920	23795.520456	23795.526720	5
7	6aa432f19	arith	head	fixed	ir	-	instructions:u	96773890.000000	96772535.000000	96774703.000000	5
7	6aa432f19	arith	head	per_pass_gap	ir-tw	-	instructions:u	-2589.590360	-2589.591680	-2589.583096	5
7	6aa432f19	arith	head	arm_ratio	ir/tw	small	cycles:u	0.940272	0.924544	0.949239	5
7	6aa432f19	arith	head	absolute	tw	small	cycles:u	2073024409.000000	2059782212.000000	2099383026.000000	5
7	6aa432f19	arith	head	absolute	ir	small	cycles:u	1955226105.000000	1940525166.000000	1961652752.000000	5
7	6aa432f19	arith	head	arm_ratio	ir/tw	large	cycles:u	0.931598	0.929345	0.934654	5
7	6aa432f19	arith	head	absolute	tw	large	cycles:u	4148074928.000000	4128732753.000000	4154914677.000000	5
7	6aa432f19	arith	head	absolute	ir	large	cycles:u	3858935881.000000	3856085139.000000	3864338318.000000	5
7	6aa432f19	arith	head	per_pass	tw	-	cycles:u	8258.783936	8197.134812	8380.529860	5
7	6aa432f19	arith	head	fixed	tw	-	cycles:u	12692544.000000	-35350253.000000	50099323.000000	5
7	6aa432f19	arith	head	per_pass	ir	-	cycles:u	7632.848656	7589.132516	7673.279016	5
7	6aa432f19	arith	head	fixed	ir	-	cycles:u	47913990.000000	22205412.000000	64369623.000000	5
7	6aa432f19	arith	head	per_pass_gap	ir-tw	-	cycles:u	-633.700860	-756.031916	-536.678236	5
7	6aa432f19	arith	pinned>head	across_builds	tw	small	instructions:u	1.001006	1.001006	1.001006	5
7	6aa432f19	arith	pinned>head	across_builds	ir	small	instructions:u	1.001284	1.001283	1.001284	5
7	6aa432f19	arith	pinned>head	across_builds	tw	large	instructions:u	1.001036	1.001036	1.001036	5
7	6aa432f19	arith	pinned>head	across_builds	ir	large	instructions:u	1.001294	1.001294	1.001294	5
7	6aa432f19	arith	pinned>head	across_builds	tw	small	cycles:u	1.001318	0.987623	1.006770	5
7	6aa432f19	arith	pinned>head	across_builds	ir	small	cycles:u	0.989924	0.983003	0.992873	5
7	6aa432f19	arith	pinned>head	across_builds	tw	large	cycles:u	0.994084	0.991531	0.998077	5
7	6aa432f19	arith	pinned>head	across_builds	ir	large	cycles:u	0.982806	0.974797	0.985337	5
7	6aa432f19	compound	pinned	arm_ratio	ir/tw	small	instructions:u	0.700133	0.700133	0.700134	5
7	6aa432f19	compound	pinned	absolute	tw	small	instructions:u	6820456107.000000	6820455754.000000	6820456229.000000	5
7	6aa432f19	compound	pinned	absolute	ir	small	instructions:u	4775229468.000000	4775228553.000000	4775230245.000000	5
7	6aa432f19	compound	pinned	arm_ratio	ir/tw	large	instructions:u	0.700111	0.700111	0.700111	5
7	6aa432f19	compound	pinned	absolute	tw	large	instructions:u	13639156030.000000	13639155757.000000	13639156275.000000	5
7	6aa432f19	compound	pinned	absolute	ir	large	instructions:u	9548929070.000000	9548928798.000000	9548929390.000000	5
7	6aa432f19	compound	pinned	per_pass	tw	-	instructions:u	2727.479999	2727.479860	2727.480072	5
7	6aa432f19	compound	pinned	fixed	tw	-	instructions:u	1756123.000000	1755573.000000	1756457.000000	5
7	6aa432f19	compound	pinned	per_pass	ir	-	instructions:u	1909.479969	1909.479421	1909.480155	5
7	6aa432f19	compound	pinned	fixed	ir	-	instructions:u	1529546.000000	1528166.000000	1531692.000000	5
7	6aa432f19	compound	pinned	per_pass_gap	ir-tw	-	instructions:u	-817.999982	-818.000439	-817.999866	5
7	6aa432f19	compound	pinned	arm_ratio	ir/tw	small	cycles:u	0.619123	0.568361	0.636816	5
7	6aa432f19	compound	pinned	absolute	tw	small	cycles:u	1464898718.000000	1462684679.000000	1626046964.000000	5
7	6aa432f19	compound	pinned	absolute	ir	small	cycles:u	927024450.000000	906631741.000000	940662830.000000	5
7	6aa432f19	compound	pinned	arm_ratio	ir/tw	large	cycles:u	0.626642	0.621804	0.630792	5
7	6aa432f19	compound	pinned	absolute	tw	large	cycles:u	2923639773.000000	2910319950.000000	2929597224.000000	5
7	6aa432f19	compound	pinned	absolute	ir	large	cycles:u	1826967642.000000	1819323088.000000	1844209750.000000	5
7	6aa432f19	compound	pinned	per_pass	tw	-	cycles:u	580.263481	513.709194	584.892310	5
7	6aa432f19	compound	pinned	fixed	tw	-	cycles:u	14240015.000000	453904.000000	341773978.000000	5
7	6aa432f19	compound	pinned	per_pass	ir	-	cycles:u	359.994014	352.388578	375.031204	5
7	6aa432f19	compound	pinned	fixed	ir	-	cycles:u	27039414.000000	-30946268.000000	59691386.000000	5
7	6aa432f19	compound	pinned	per_pass_gap	ir-tw	-	cycles:u	-208.672631	-229.747388	-152.594658	5
7	6aa432f19	compound	head	arm_ratio	ir/tw	small	instructions:u	0.700133	0.700133	0.700134	5
7	6aa432f19	compound	head	absolute	tw	small	instructions:u	6820455855.000000	6820455692.000000	6820457286.000000	5
7	6aa432f19	compound	head	absolute	ir	small	instructions:u	4775229255.000000	4775228810.000000	4775229894.000000	5
7	6aa432f19	compound	head	arm_ratio	ir/tw	large	instructions:u	0.700111	0.700111	0.700112	5
7	6aa432f19	compound	head	absolute	tw	large	instructions:u	13639155927.000000	13639155550.000000	13639156721.000000	5
7	6aa432f19	compound	head	absolute	ir	large	instructions:u	9548929372.000000	9548928842.000000	9548930130.000000	5
7	6aa432f19	compound	head	per_pass	tw	-	instructions:u	2727.479878	2727.479701	2727.480388	5
7	6aa432f19	compound	head	fixed	tw	-	instructions:u	1756160.000000	1754779.000000	1758034.000000	5
7	6aa432f19	compound	head	per_pass	ir	-	instructions:u	1909.480017	1909.479835	1909.480301	5
7	6aa432f19	compound	head	fixed	ir	-	instructions:u	1529418.000000	1528075.000000	1529668.000000	5
7	6aa432f19	compound	head	per_pass_gap	ir-tw	-	instructions:u	-817.999784	-818.000398	-817.999429	5
7	6aa432f19	compound	head	arm_ratio	ir/tw	small	cycles:u	0.627708	0.565524	0.640751	5
7	6aa432f19	compound	head	absolute	tw	small	cycles:u	1455299515.000000	1449647775.000000	1606536252.000000	5
7	6aa432f19	compound	head	absolute	ir	small	cycles:u	913502661.000000	907942346.000000	930714100.000000	5
7	6aa432f19	compound	head	arm_ratio	ir/tw	large	cycles:u	0.617811	0.562701	0.624515	5
7	6aa432f19	compound	head	absolute	tw	large	cycles:u	2943064496.000000	2905954160.000000	3253065610.000000	5
7	6aa432f19	compound	head	absolute	ir	large	cycles:u	1818258010.000000	1813230644.000000	1830503023.000000	5
7	6aa432f19	compound	head	per_pass	tw	-	cycles:u	590.860726	580.261858	709.749439	5
7	6aa432f19	compound	head	fixed	tw	-	cycles:u	-11239136.000000	-324725822.000000	4644870.000000	5
7	6aa432f19	compound	head	per_pass	ir	-	cycles:u	360.523269	353.006618	368.787014	5
7	6aa432f19	compound	head	fixed	ir	-	cycles:u	12194489.000000	-13432049.000000	48197556.000000	5
7	6aa432f19	compound	head	per_pass_gap	ir-tw	-	cycles:u	-235.298803	-345.079396	-219.738589	5
7	6aa432f19	compound	pinned>head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	compound	pinned>head	across_builds	ir	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	compound	pinned>head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	compound	pinned>head	across_builds	ir	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	compound	pinned>head	across_builds	tw	small	cycles:u	0.993062	0.891517	1.000692	5
7	6aa432f19	compound	pinned>head	across_builds	ir	small	cycles:u	0.999198	0.965846	1.007579	5
7	6aa432f19	compound	pinned>head	across_builds	tw	large	cycles:u	1.009435	0.993595	1.110414	5
7	6aa432f19	compound	pinned>head	across_builds	ir	large	cycles:u	0.995977	0.984059	1.004869	5
7	6aa432f19	emptyloop	pinned	arm_ratio	ir/tw	small	instructions:u	0.858466	0.858466	0.858466	5
7	6aa432f19	emptyloop	pinned	absolute	tw	small	instructions:u	5475607972.000000	5475607493.000000	5475608214.000000	5
7	6aa432f19	emptyloop	pinned	absolute	ir	small	instructions:u	4700621782.000000	4700621527.000000	4700622253.000000	5
7	6aa432f19	emptyloop	pinned	arm_ratio	ir/tw	large	instructions:u	0.858457	0.858457	0.858457	5
7	6aa432f19	emptyloop	pinned	absolute	tw	large	instructions:u	10950608005.000000	10950607442.000000	10950608867.000000	5
7	6aa432f19	emptyloop	pinned	absolute	ir	large	instructions:u	9400622031.000000	9400621477.000000	9400622492.000000	5
7	6aa432f19	emptyloop	pinned	per_pass	tw	-	instructions:u	437.999996	437.999941	438.000075	5
7	6aa432f19	emptyloop	pinned	fixed	tw	-	instructions:u	607544.000000	606991.000000	608953.000000	5
7	6aa432f19	emptyloop	pinned	per_pass	ir	-	instructions:u	376.000000	375.999974	376.000076	5
7	6aa432f19	emptyloop	pinned	fixed	ir	-	instructions:u	621921.000000	620600.000000	622251.000000	5
7	6aa432f19	emptyloop	pinned	per_pass_gap	ir-tw	-	instructions:u	-62.000022	-62.000060	-61.999865	5
7	6aa432f19	emptyloop	pinned	arm_ratio	ir/tw	small	cycles:u	0.831214	0.828697	0.833750	5
7	6aa432f19	emptyloop	pinned	absolute	tw	small	cycles:u	949771276.000000	944136487.000000	956185174.000000	5
7	6aa432f19	emptyloop	pinned	absolute	ir	small	cycles:u	787566496.000000	787173547.000000	794794891.000000	5
7	6aa432f19	emptyloop	pinned	arm_ratio	ir/tw	large	cycles:u	0.836136	0.823761	0.844607	5
7	6aa432f19	emptyloop	pinned	absolute	tw	large	cycles:u	1895793854.000000	1890623375.000000	1924764709.000000	5
7	6aa432f19	emptyloop	pinned	absolute	ir	large	cycles:u	1586455272.000000	1585140940.000000	1596832819.000000	5
7	6aa432f19	emptyloop	pinned	per_pass	tw	-	cycles:u	75.720467	74.755056	77.960346	5
7	6aa432f19	emptyloop	pinned	fixed	tw	-	cycles:u	2782184.000000	-24243933.000000	21746973.000000	5
7	6aa432f19	emptyloop	pinned	per_pass	ir	-	cycles:u	63.942538	63.805956	64.163034	5
7	6aa432f19	emptyloop	pinned	fixed	ir	-	cycles:u	-10588864.000000	-12108178.000000	-7243037.000000	5
7	6aa432f19	emptyloop	pinned	per_pass_gap	ir-tw	-	cycles:u	-11.914511	-14.114977	-10.592022	5
7	6aa432f19	emptyloop	head	arm_ratio	ir/tw	small	instructions:u	0.858466	0.858466	0.858466	5
7	6aa432f19	emptyloop	head	absolute	tw	small	instructions:u	5475607650.000000	5475607247.000000	5475608557.000000	5
7	6aa432f19	emptyloop	head	absolute	ir	small	instructions:u	4700622007.000000	4700621532.000000	4700622396.000000	5
7	6aa432f19	emptyloop	head	arm_ratio	ir/tw	large	instructions:u	0.858457	0.858457	0.858457	5
7	6aa432f19	emptyloop	head	absolute	tw	large	instructions:u	10950607748.000000	10950607249.000000	10950608330.000000	5
7	6aa432f19	emptyloop	head	absolute	ir	large	instructions:u	9400621886.000000	9400621430.000000	9400622056.000000	5
7	6aa432f19	emptyloop	head	per_pass	tw	-	instructions:u	438.000000	437.999968	438.000037	5
7	6aa432f19	emptyloop	head	fixed	tw	-	instructions:u	607552.000000	607061.000000	608784.000000	5
7	6aa432f19	emptyloop	head	per_pass	ir	-	instructions:u	375.999984	375.999954	376.000042	5
7	6aa432f19	emptyloop	head	fixed	ir	-	instructions:u	622423.000000	621008.000000	622976.000000	5
7	6aa432f19	emptyloop	head	per_pass_gap	ir-tw	-	instructions:u	-61.999995	-62.000047	-61.999984	5
7	6aa432f19	emptyloop	head	arm_ratio	ir/tw	small	cycles:u	0.814321	0.811224	0.818524	5
7	6aa432f19	emptyloop	head	absolute	tw	small	cycles:u	945538400.000000	944059115.000000	952568416.000000	5
7	6aa432f19	emptyloop	head	absolute	ir	small	cycles:u	769946259.000000	769733687.000000	773945949.000000	5
7	6aa432f19	emptyloop	head	arm_ratio	ir/tw	large	cycles:u	0.817244	0.813895	0.841568	5
7	6aa432f19	emptyloop	head	absolute	tw	large	cycles:u	1896351933.000000	1890850665.000000	1904086957.000000	5
7	6aa432f19	emptyloop	head	absolute	ir	large	cycles:u	1548950215.000000	1543803053.000000	1591279255.000000	5
7	6aa432f19	emptyloop	head	per_pass	tw	-	cycles:u	76.115729	75.421281	76.397629	5
7	6aa432f19	emptyloop	head	fixed	tw	-	cycles:u	-5853771.000000	-8233703.000000	9802400.000000	5
7	6aa432f19	emptyloop	head	per_pass	ir	-	cycles:u	62.123395	61.918031	65.386664	5
7	6aa432f19	emptyloop	head	fixed	ir	-	cycles:u	-6808753.000000	-43387357.000000	-1713815.000000	5
7	6aa432f19	emptyloop	head	per_pass_gap	ir-tw	-	cycles:u	-13.394720	-14.197697	-10.238317	5
7	6aa432f19	emptyloop	pinned>head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	emptyloop	pinned>head	across_builds	ir	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	emptyloop	pinned>head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	emptyloop	pinned>head	across_builds	ir	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	emptyloop	pinned>head	across_builds	tw	small	cycles:u	0.994845	0.992608	1.008931	5
7	6aa432f19	emptyloop	pinned>head	across_builds	ir	small	cycles:u	0.977586	0.968736	0.982780	5
7	6aa432f19	emptyloop	pinned>head	across_builds	tw	large	cycles:u	0.998488	0.985475	1.007121	5
7	6aa432f19	emptyloop	pinned>head	across_builds	ir	large	cycles:u	0.976359	0.971315	1.003872	5
7	6aa432f19	strings	pinned	arm_ratio	ir/tw	small	instructions:u	0.593670	0.593670	0.593670	5
7	6aa432f19	strings	pinned	absolute	tw	small	instructions:u	13566435287.000000	13566435036.000000	13566435852.000000	5
7	6aa432f19	strings	pinned	absolute	ir	small	instructions:u	8053980677.000000	8053979542.000000	8053980873.000000	5
7	6aa432f19	strings	pinned	arm_ratio	ir/tw	large	instructions:u	0.593673	0.593673	0.593673	5
7	6aa432f19	strings	pinned	absolute	tw	large	instructions:u	27133216454.000000	27133216130.000000	27133216768.000000	5
7	6aa432f19	strings	pinned	absolute	ir	large	instructions:u	16108257843.000000	16108257360.000000	16108258579.000000	5
7	6aa432f19	strings	pinned	per_pass	tw	-	instructions:u	9044.520667	9044.520401	9044.521155	5
7	6aa432f19	strings	pinned	fixed	tw	-	instructions:u	-345872.000002	-346696.000000	-344750.000000	5
7	6aa432f19	strings	pinned	per_pass	ir	-	instructions:u	5369.518365	5369.517980	5369.518545	5
7	6aa432f19	strings	pinned	fixed	ir	-	instructions:u	-296881.000000	-298276.000000	-296096.999999	5
7	6aa432f19	strings	pinned	per_pass_gap	ir-tw	-	instructions:u	-3675.002272	-3675.002687	-3675.002057	5
7	6aa432f19	strings	pinned	arm_ratio	ir/tw	small	cycles:u	0.505219	0.466283	0.508908	5
7	6aa432f19	strings	pinned	absolute	tw	small	cycles:u	3018427149.000000	3003179476.000000	3267309782.000000	5
7	6aa432f19	strings	pinned	absolute	ir	small	cycles:u	1523616606.000000	1521027036.000000	1530292464.000000	5
7	6aa432f19	strings	pinned	arm_ratio	ir/tw	large	cycles:u	0.504490	0.491766	0.506565	5
7	6aa432f19	strings	pinned	absolute	tw	large	cycles:u	6023664544.000000	5992025471.000000	6167786569.000000	5
7	6aa432f19	strings	pinned	absolute	ir	large	cycles:u	3038590060.000000	3022917797.000000	3071481638.000000	5
7	6aa432f19	strings	pinned	per_pass	tw	-	cycles:u	1984.179788	1837.569841	2099.572947	5
7	6aa432f19	strings	pinned	fixed	tw	-	cycles:u	39486107.000000	-130932271.000000	510955020.000000	5
7	6aa432f19	strings	pinned	per_pass	ir	-	cycles:u	1011.708683	999.534127	1028.760129	5
7	6aa432f19	strings	pinned	fixed	ir	-	cycles:u	5036883.000000	-14798748.000000	27480120.000000	5
7	6aa432f19	strings	pinned	per_pass_gap	ir-tw	-	cycles:u	-984.645661	-1097.698051	-825.266571	5
7	6aa432f19	strings	head	arm_ratio	ir/tw	small	instructions:u	0.593670	0.593670	0.593670	5
7	6aa432f19	strings	head	absolute	tw	small	instructions:u	13566435896.000000	13566435605.000000	13566436140.000000	5
7	6aa432f19	strings	head	absolute	ir	small	instructions:u	8053980851.000000	8053980545.000000	8053981757.000000	5
7	6aa432f19	strings	head	arm_ratio	ir/tw	large	instructions:u	0.593673	0.593673	0.593673	5
7	6aa432f19	strings	head	absolute	tw	large	instructions:u	27133216466.000000	27133216101.000000	27133217240.000000	5
7	6aa432f19	strings	head	absolute	ir	large	instructions:u	16108257581.000000	16108257068.000000	16108258775.000000	5
7	6aa432f19	strings	head	per_pass	tw	-	instructions:u	9044.520380	9044.520217	9044.520823	5
7	6aa432f19	strings	head	fixed	tw	-	instructions:u	-344891.000000	-345590.000002	-344273.000000	5
7	6aa432f19	strings	head	per_pass	ir	-	instructions:u	5369.517820	5369.517313	5369.518820	5
7	6aa432f19	strings	head	fixed	ir	-	instructions:u	-295879.000000	-297685.000000	-294212.000000	5
7	6aa432f19	strings	head	per_pass_gap	ir-tw	-	instructions:u	-3675.002519	-3675.003511	-3675.001397	5
7	6aa432f19	strings	head	arm_ratio	ir/tw	small	cycles:u	0.519299	0.478801	0.538022	5
7	6aa432f19	strings	head	absolute	tw	small	cycles:u	2931707452.000000	2925795601.000000	3210083963.000000	5
7	6aa432f19	strings	head	absolute	ir	small	cycles:u	1535351220.000000	1519363284.000000	1577324219.000000	5
7	6aa432f19	strings	head	arm_ratio	ir/tw	large	cycles:u	0.522125	0.510641	0.534149	5
7	6aa432f19	strings	head	absolute	tw	large	cycles:u	5877108395.000000	5835783143.000000	6120035920.000000	5
7	6aa432f19	strings	head	absolute	ir	large	cycles:u	3053682633.000000	3044147429.000000	3269013850.000000	5
7	6aa432f19	strings	head	per_pass	tw	-	cycles:u	1936.855972	1777.562858	2129.493546	5
7	6aa432f19	strings	head	fixed	tw	-	cycles:u	25215227.000000	-268444718.000000	543739676.000000	5
7	6aa432f19	strings	head	per_pass	ir	-	cycles:u	1013.300565	984.238943	1166.433711	5
7	6aa432f19	strings	head	fixed	ir	-	cycles:u	4245735.000000	-230287282.000000	100965805.000000	5
7	6aa432f19	strings	head	per_pass_gap	ir-tw	-	cycles:u	-929.082793	-1048.017805	-746.137928	5
7	6aa432f19	strings	pinned>head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	strings	pinned>head	across_builds	ir	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	strings	pinned>head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	strings	pinned>head	across_builds	ir	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	strings	pinned>head	across_builds	tw	small	cycles:u	0.974233	0.897285	1.064438	5
7	6aa432f19	strings	pinned>head	across_builds	ir	small	cycles:u	1.003306	0.994126	1.035335	5
7	6aa432f19	strings	pinned>head	across_builds	tw	large	cycles:u	0.980708	0.946171	1.004435	5
7	6aa432f19	strings	pinned>head	across_builds	ir	large	cycles:u	1.004585	1.001829	1.064312	5
7	6aa432f19	varlookup	pinned	arm_ratio	ir/tw	small	instructions:u	0.494625	0.494625	0.494625	5
7	6aa432f19	varlookup	pinned	absolute	tw	small	instructions:u	16730128263.000000	16730128016.000000	16730128323.000000	5
7	6aa432f19	varlookup	pinned	absolute	ir	small	instructions:u	8275143022.000000	8275142974.000000	8275143350.000000	5
7	6aa432f19	varlookup	pinned	arm_ratio	ir/tw	large	instructions:u	0.494615	0.494615	0.494615	5
7	6aa432f19	varlookup	pinned	absolute	tw	large	instructions:u	33459628580.000000	33459628318.000000	33459629242.000000	5
7	6aa432f19	varlookup	pinned	absolute	ir	large	instructions:u	16549643504.000000	16549643275.000000	16549644586.000000	5
7	6aa432f19	varlookup	pinned	per_pass	tw	-	instructions:u	1761.000029	1760.999999	1761.000123	5
7	6aa432f19	varlookup	pinned	fixed	tw	-	instructions:u	628022.000000	626899.999998	628328.000000	5
7	6aa432f19	varlookup	pinned	per_pass	ir	-	instructions:u	871.000049	871.000016	871.000154	5
7	6aa432f19	varlookup	pinned	fixed	ir	-	instructions:u	642553.000000	641651.999999	643196.000000	5
7	6aa432f19	varlookup	pinned	per_pass_gap	ir-tw	-	instructions:u	-889.999983	-890.000092	-889.999857	5
7	6aa432f19	varlookup	pinned	arm_ratio	ir/tw	small	cycles:u	0.412698	0.408323	0.413778	5
7	6aa432f19	varlookup	pinned	absolute	tw	small	cycles:u	3005891643.000000	3000473791.000000	3030464304.000000	5
7	6aa432f19	varlookup	pinned	absolute	ir	small	cycles:u	1240526498.000000	1235383986.000000	1250564399.000000	5
7	6aa432f19	varlookup	pinned	arm_ratio	ir/tw	large	cycles:u	0.413346	0.411263	0.415696	5
7	6aa432f19	varlookup	pinned	absolute	tw	large	cycles:u	6009611816.000000	6002641974.000000	6033534230.000000	5
7	6aa432f19	varlookup	pinned	absolute	ir	large	cycles:u	2487626066.000000	2480239303.000000	2495274192.000000	5
7	6aa432f19	varlookup	pinned	per_pass	tw	-	cycles:u	316.181071	313.312118	319.109191	5
7	6aa432f19	varlookup	pinned	fixed	tw	-	cycles:u	2171470.000000	-29540404.000000	53999185.000000	5
7	6aa432f19	varlookup	pinned	per_pass	ir	-	cycles:u	131.022083	130.442778	131.921984	5
7	6aa432f19	varlookup	pinned	fixed	ir	-	cycles:u	813693.000000	-17874864.000000	5854606.000000	5
7	6aa432f19	varlookup	pinned	per_pass_gap	ir-tw	-	cycles:u	-185.684986	-188.666413	-181.710236	5
7	6aa432f19	varlookup	head	arm_ratio	ir/tw	small	instructions:u	0.494625	0.494625	0.494625	5
7	6aa432f19	varlookup	head	absolute	tw	small	instructions:u	16730128366.000000	16730127676.000000	16730129099.000000	5
7	6aa432f19	varlookup	head	absolute	ir	small	instructions:u	8275143177.000000	8275142780.000000	8275143397.000000	5
7	6aa432f19	varlookup	head	arm_ratio	ir/tw	large	instructions:u	0.494615	0.494615	0.494615	5
7	6aa432f19	varlookup	head	absolute	tw	large	instructions:u	33459629466.000000	33459629027.000000	33459629826.000000	5
7	6aa432f19	varlookup	head	absolute	ir	large	instructions:u	16549643550.000000	16549642770.000000	16549645740.000000	5
7	6aa432f19	varlookup	head	per_pass	tw	-	instructions:u	1761.000146	1761.000039	1761.000177	5
7	6aa432f19	varlookup	head	fixed	tw	-	instructions:u	627052.000000	625992.000000	628732.000000	5
7	6aa432f19	varlookup	head	per_pass	ir	-	instructions:u	871.000081	870.999957	871.000252	5
7	6aa432f19	varlookup	head	fixed	ir	-	instructions:u	642202.000000	640955.999999	643649.000000	5
7	6aa432f19	varlookup	head	per_pass_gap	ir-tw	-	instructions:u	-890.000081	-890.000096	-889.999924	5
7	6aa432f19	varlookup	head	arm_ratio	ir/tw	small	cycles:u	0.412741	0.410883	0.416165	5
7	6aa432f19	varlookup	head	absolute	tw	small	cycles:u	2985524862.000000	2982543455.000000	2993298930.000000	5
7	6aa432f19	varlookup	head	absolute	ir	small	cycles:u	1233146267.000000	1229896354.000000	1242470835.000000	5
7	6aa432f19	varlookup	head	arm_ratio	ir/tw	large	cycles:u	0.413278	0.410929	0.415786	5
7	6aa432f19	varlookup	head	absolute	tw	large	cycles:u	5970169324.000000	5959746139.000000	5991157312.000000	5
7	6aa432f19	varlookup	head	absolute	ir	large	cycles:u	2463029026.000000	2456338024.000000	2482762654.000000	5
7	6aa432f19	varlookup	head	per_pass	tw	-	cycles:u	314.372291	312.735548	316.382363	5
7	6aa432f19	varlookup	head	fixed	tw	-	cycles:u	-2904214.000000	-20107588.000000	17969776.000000	5
7	6aa432f19	varlookup	head	per_pass	ir	-	cycles:u	129.461343	128.365117	131.612572	5
7	6aa432f19	varlookup	head	fixed	ir	-	cycles:u	3263508.000000	-18852499.000000	23002223.000000	5
7	6aa432f19	varlookup	head	per_pass_gap	ir-tw	-	cycles:u	-183.858405	-188.017246	-182.759720	5
7	6aa432f19	varlookup	pinned>head	across_builds	tw	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	varlookup	pinned>head	across_builds	ir	small	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	varlookup	pinned>head	across_builds	tw	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	varlookup	pinned>head	across_builds	ir	large	instructions:u	1.000000	1.000000	1.000000	5
7	6aa432f19	varlookup	pinned>head	across_builds	tw	small	cycles:u	0.992233	0.986238	0.997609	5
7	6aa432f19	varlookup	pinned>head	across_builds	ir	small	cycles:u	0.995558	0.991391	1.000147	5
7	6aa432f19	varlookup	pinned>head	across_builds	tw	large	cycles:u	0.992145	0.989498	0.998087	5
7	6aa432f19	varlookup	pinned>head	across_builds	ir	large	cycles:u	0.990112	0.986641	1.001017	5
7	c35ba11cc	alloc4c	pinned	arm_ratio	ir/tw	small	instructions:u	0.660883	0.660883	0.660884	5
7	c35ba11cc	alloc4c	pinned	absolute	tw	small	instructions:u	2516789411.000000	2516788876.000000	2516790420.000000	5
7	c35ba11cc	alloc4c	pinned	absolute	ir	small	instructions:u	1663304663.000000	1663303596.000000	1663305393.000000	5
7	c35ba11cc	alloc4c	pinned	arm_ratio	ir/tw	large	instructions:u	0.669572	0.669572	0.669573	5
7	c35ba11cc	alloc4c	pinned	absolute	tw	large	instructions:u	5165990018.000000	5165988734.000000	5165990624.000000	5
7	c35ba11cc	alloc4c	pinned	absolute	ir	large	instructions:u	3459003679.000000	3459003155.000000	3459004069.000000	5
7	c35ba11cc	alloc4c	pinned	per_pass	tw	-	instructions:u	5298.401122	5298.396628	5298.403496	5
7	c35ba11cc	alloc4c	pinned	fixed	tw	-	instructions:u	-132410969.000000	-132412872.000000	-132407894.000000	5
7	c35ba11cc	alloc4c	pinned	per_pass	ir	-	instructions:u	3591.397892	3591.395524	3591.400674	5
7	c35ba11cc	alloc4c	pinned	fixed	ir	-	instructions:u	-132394615.000000	-132396741.000000	-132392369.000000	5
7	c35ba11cc	alloc4c	pinned	per_pass_gap	ir-tw	-	instructions:u	-1707.003380	-1707.004314	-1706.997816	5
7	c35ba11cc	alloc4c	pinned	arm_ratio	ir/tw	small	cycles:u	0.727322	0.698371	0.753151	5
