task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass_gap	ir-tw	-	cycles:u	-665.034464	-698.528757	-648.422498	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	arm_ratio	ir/tw	small	instructions:u	0.805561	0.805561	0.805561	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	tw	small	instructions:u	25992619269.000000	25992618977.000000	25992620107.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	ir	small	instructions:u	20938631883.000000	20938631086.000000	20938632411.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	arm_ratio	ir/tw	large	instructions:u	0.806125	0.806125	0.806125	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	tw	large	instructions:u	52136620793.000000	52136620281.000000	52136621421.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	ir	large	instructions:u	42028632675.000000	42028632102.000000	42028633936.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass	tw	-	instructions:u	2752.000137	2752.000018	2752.000257	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	fixed	tw	-	instructions:u	-151381836.000000	-151383467.000000	-151380067.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass	ir	-	instructions:u	2220.000028	2219.999979	2220.000300	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	fixed	ir	-	instructions:u	-151368336.000000	-151371764.000000	-151367489.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass_gap	ir-tw	-	instructions:u	-531.999995	-532.000279	-531.999816	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	arm_ratio	ir/tw	small	cycles:u	0.743643	0.738955	0.755274	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	tw	small	cycles:u	4588417073.000000	4559654271.000000	4615620547.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	ir	small	cycles:u	3410734607.000000	3405515110.000000	3443787434.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	arm_ratio	ir/tw	large	cycles:u	0.743043	0.739938	0.747057	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	tw	large	cycles:u	9202273302.000000	9176080230.000000	9250309384.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	absolute	ir	large	cycles:u	6850364940.000000	6831299910.000000	6855051873.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass	tw	-	cycles:u	485.669077	480.048388	492.481896	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	fixed	tw	-	cycles:u	-25439156.000000	-106846644.000000	55160864.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass	ir	-	cycles:u	362.014949	358.587106	362.559712	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	fixed	ir	-	cycles:u	-31072079.000000	-33626902.000000	37209928.000000	5
pre-phase-5-baseline	b029abe77	varlookup	pinned	per_pass_gap	ir-tw	-	cycles:u	-125.372863	-131.906601	-117.488675	5
