task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
3	71153941a	dispatch	base	per_pass_gap	ir-tw	-	cycles:u	-127.308786	-488.364669	446.647796	5
3	71153941a	dispatch	control	arm_ratio	ir/tw	small	instructions:u	0.951943	0.951920	0.951956	5
3	71153941a	dispatch	control	absolute	tw	small	instructions:u	16903956734.000000	16903750301.000000	16904174108.000000	5
3	71153941a	dispatch	control	absolute	ir	small	instructions:u	16091518932.000000	16091406612.000000	16091809108.000000	5
3	71153941a	dispatch	control	arm_ratio	ir/tw	large	instructions:u	0.951724	0.951720	0.953946	5
3	71153941a	dispatch	control	absolute	tw	large	instructions:u	33654912771.000000	33654783899.000000	33654967769.000000	5
3	71153941a	dispatch	control	absolute	ir	large	instructions:u	32030232340.000000	32030059826.000000	32104895720.000000	5
3	71153941a	dispatch	control	per_pass	tw	-	instructions:u	6700.404414	6700.271784	6700.414778	5
3	71153941a	dispatch	control	fixed	tw	-	instructions:u	152945699.000000	152716703.000000	153469916.000000	5
3	71153941a	dispatch	control	per_pass	ir	-	instructions:u	6375.464172	6375.416671	6405.234645	5
3	71153941a	dispatch	control	fixed	ir	-	instructions:u	152772242.000000	78722496.000000	152977254.000000	5
3	71153941a	dispatch	control	per_pass_gap	ir-tw	-	instructions:u	-324.874123	-324.998106	-295.037140	5
3	71153941a	dispatch	control	arm_ratio	ir/tw	small	cycles:u	0.987554	0.956364	1.001397	5
3	71153941a	dispatch	control	absolute	tw	small	cycles:u	4179966030.000000	4130106564.000000	6944695398.000000	5
3	71153941a	dispatch	control	absolute	ir	small	cycles:u	4127941566.000000	4031424699.000000	6730654198.000000	5
3	71153941a	dispatch	control	arm_ratio	ir/tw	large	cycles:u	0.979934	0.914379	0.992990	5
3	71153941a	dispatch	control	absolute	tw	large	cycles:u	8225284889.000000	8189107663.000000	13752413365.000000	5
3	71153941a	dispatch	control	absolute	ir	large	cycles:u	8084160476.000000	8042865738.000000	12574914805.000000	5
3	71153941a	dispatch	control	per_pass	tw	-	cycles:u	1622.626070	1603.656653	2723.087187	5
3	71153941a	dispatch	control	fixed	tw	-	cycles:u	136977431.000000	37924482.000000	184634795.000000	5
3	71153941a	dispatch	control	per_pass	ir	-	cycles:u	1619.682396	1547.328601	2337.704243	5
3	71153941a	dispatch	control	fixed	ir	-	cycles:u	171722656.000000	-17781290.000000	886393591.000000	5
3	71153941a	dispatch	control	per_pass_gap	ir-tw	-	cycles:u	-21.169089	-385.382944	7.389306	5
3	71153941a	dispatch	head	arm_ratio	ir/tw	small	instructions:u	0.951931	0.949411	0.953865	5
3	71153941a	dispatch	head	absolute	tw	small	instructions:u	16903934045.000000	16903720311.000000	16948868962.000000	5
3	71153941a	dispatch	head	absolute	ir	small	instructions:u	16091439426.000000	16091374098.000000	16123861648.000000	5
3	71153941a	dispatch	head	arm_ratio	ir/tw	large	instructions:u	0.951716	0.949323	0.951720	5
3	71153941a	dispatch	head	absolute	tw	large	instructions:u	33654880521.000000	33654758454.000000	33739963630.000000	5
3	71153941a	dispatch	head	absolute	ir	large	instructions:u	32029926936.000000	32029784508.000000	32030135777.000000	5
3	71153941a	dispatch	head	per_pass	tw	-	instructions:u	6700.408831	6682.404624	6734.353581	5
3	71153941a	dispatch	head	fixed	tw	-	instructions:u	152818297.000000	68195724.000000	242857403.000000	5
3	71153941a	dispatch	head	per_pass	ir	-	instructions:u	6375.372439	6362.369144	6375.497439	5
3	71153941a	dispatch	head	fixed	ir	-	instructions:u	152951916.000000	152648581.000000	217938788.000000	5
3	71153941a	dispatch	head	per_pass_gap	ir-tw	-	instructions:u	-325.088604	-358.856142	-307.009620	5
3	71153941a	dispatch	head	arm_ratio	ir/tw	small	cycles:u	0.954179	0.945937	1.625883	5
3	71153941a	dispatch	head	absolute	tw	small	cycles:u	4146763913.000000	4125867749.000000	4161651862.000000	5
3	71153941a	dispatch	head	absolute	ir	small	cycles:u	3950947514.000000	3922577364.000000	6758880533.000000	5
3	71153941a	dispatch	head	arm_ratio	ir/tw	large	cycles:u	0.960461	0.957040	1.086018	5
3	71153941a	dispatch	head	absolute	tw	large	cycles:u	8233698349.000000	8110602726.000000	9142282626.000000	5
3	71153941a	dispatch	head	absolute	ir	large	cycles:u	7883674694.000000	7789918959.000000	9928679047.000000	5
3	71153941a	dispatch	head	per_pass	tw	-	cycles:u	1633.243792	1593.893991	1994.091879	5
3	71153941a	dispatch	head	fixed	tw	-	cycles:u	78542383.000000	-828176770.000000	141132772.000000	5
3	71153941a	dispatch	head	per_pass	ir	-	cycles:u	1571.908165	1267.919406	1584.438932	5
3	71153941a	dispatch	head	fixed	ir	-	cycles:u	20439330.000000	-38519966.000000	3589082019.000000	5
3	71153941a	dispatch	head	per_pass_gap	ir-tw	-	cycles:u	-60.604296	-726.172474	-26.085995	5
3	71153941a	dispatch	base>control	across_builds	tw	small	instructions:u	1.000015	0.995859	1.000027	5
3	71153941a	dispatch	base>control	across_builds	ir	small	instructions:u	0.999533	0.999513	0.999559	5
3	71153941a	dispatch	base>control	across_builds	tw	large	instructions:u	0.999999	0.991461	1.000005	5
3	71153941a	dispatch	base>control	across_builds	ir	large	instructions:u	0.999540	0.997204	0.999542	5
3	71153941a	dispatch	base>control	across_builds	tw	small	cycles:u	0.971906	0.954153	1.633578	5
3	71153941a	dispatch	base>control	across_builds	ir	small	cycles:u	1.042333	0.846682	1.700388	5
3	71153941a	dispatch	base>control	across_builds	tw	large	cycles:u	0.968509	0.953083	1.574133	5
3	71153941a	dispatch	base>control	across_builds	ir	large	cycles:u	1.022863	0.851951	1.567774	5
3	71153941a	dispatch	base>head	across_builds	tw	small	instructions:u	1.000005	0.995869	1.002673	5
3	71153941a	dispatch	base>head	across_builds	ir	small	instructions:u	0.999536	0.999525	1.001547	5
3	71153941a	dispatch	base>head	across_builds	tw	large	instructions:u	0.999998	0.993638	1.000009	5
3	71153941a	dispatch	base>head	across_builds	ir	large	instructions:u	0.999526	0.997194	0.999545	5
3	71153941a	dispatch	base>head	across_builds	tw	small	cycles:u	0.965132	0.958001	0.977850	5
3	71153941a	dispatch	base>head	across_builds	ir	small	cycles:u	0.997455	0.809647	1.707519	5
3	71153941a	dispatch	base>head	across_builds	tw	large	cycles:u	0.962712	0.946239	1.046447	5
3	71153941a	dispatch	base>head	across_builds	ir	large	cycles:u	1.004505	0.821301	1.237855	5
3	71153941a	dispatchclass	base	arm_ratio	ir/tw	small	instructions:u	0.990626	0.988521	0.992769	5
3	71153941a	dispatchclass	base	absolute	tw	small	instructions:u	14087465747.000000	14087352027.000000	14117424153.000000	5
3	71153941a	dispatchclass	base	absolute	ir	small	instructions:u	13955575721.000000	13955355089.000000	13985490760.000000	5
3	71153941a	dispatchclass	base	arm_ratio	ir/tw	large	instructions:u	0.990591	0.986650	0.993599	5
3	71153941a	dispatchclass	base	absolute	tw	large	instructions:u	28082302667.000000	28022042213.000000	28142133214.000000	5
3	71153941a	dispatchclass	base	absolute	ir	large	instructions:u	27766424524.000000	27758176286.000000	27938277346.000000	5
3	71153941a	dispatchclass	base	per_pass	tw	-	instructions:u	6984.533347	6952.315523	7027.390594	5
3	71153941a	dispatchclass	base	fixed	tw	-	instructions:u	144169281.000000	32570840.000000	212793107.000000	5
3	71153941a	dispatchclass	base	per_pass	ir	-	instructions:u	6901.509498	6890.466882	6976.439006	5
3	71153941a	dispatchclass	base	fixed	ir	-	instructions:u	152344880.000000	32521324.000000	204556996.000000	5
3	71153941a	dispatchclass	base	per_pass_gap	ir-tw	-	instructions:u	-50.806026	-136.923712	-38.959460	5
3	71153941a	dispatchclass	base	arm_ratio	ir/tw	small	cycles:u	1.017216	0.982566	1.052116	5
3	71153941a	dispatchclass	base	absolute	tw	small	cycles:u	3714341779.000000	3696053520.000000	3852822577.000000	5
3	71153941a	dispatchclass	base	absolute	ir	small	cycles:u	3785651366.000000	3718905137.000000	3888678087.000000	5
3	71153941a	dispatchclass	base	arm_ratio	ir/tw	large	cycles:u	1.009261	0.997785	1.050928	5
3	71153941a	dispatchclass	base	absolute	tw	large	cycles:u	7471939270.000000	7325217868.000000	7588245272.000000	5
3	71153941a	dispatchclass	base	absolute	ir	large	cycles:u	7650813655.000000	7481311403.000000	7698275375.000000	5
3	71153941a	dispatchclass	base	per_pass	tw	-	cycles:u	1883.935675	1736.197645	1936.951746	5
3	71153941a	dispatchclass	base	fixed	tw	-	cycles:u	-63803432.000000	-159561714.000000	380427286.000000	5
3	71153941a	dispatchclass	base	per_pass	ir	-	cycles:u	1912.599747	1856.737421	1956.312005	5
3	71153941a	dispatchclass	base	fixed	ir	-	cycles:u	8118698.000000	-126972643.000000	126542519.000000	5
3	71153941a	dispatchclass	base	per_pass_gap	ir-tw	-	cycles:u	-5.016688	-27.198255	220.114359	5
3	71153941a	dispatchclass	control	arm_ratio	ir/tw	small	instructions:u	0.990341	0.988234	0.990352	5
3	71153941a	dispatchclass	control	absolute	tw	small	instructions:u	14085484498.000000	14085428787.000000	14115529233.000000	5
3	71153941a	dispatchclass	control	absolute	ir	small	instructions:u	13949441256.000000	13949325251.000000	13949561152.000000	5
3	71153941a	dispatchclass	control	arm_ratio	ir/tw	large	instructions:u	0.990279	0.988176	0.992150	5
3	71153941a	dispatchclass	control	absolute	tw	large	instructions:u	28018541408.000000	28018299475.000000	28078293534.000000	5
3	71153941a	dispatchclass	control	absolute	ir	large	instructions:u	27746298541.000000	27746165286.000000	27798357444.000000	5
3	71153941a	dispatchclass	control	per_pass	tw	-	instructions:u	6966.528455	6951.385121	6996.396311	5
3	71153941a	dispatchclass	control	fixed	tw	-	instructions:u	152400025.000000	92708288.000000	212758991.000000	5
3	71153941a	dispatchclass	control	per_pass	ir	-	instructions:u	6898.470326	6898.355688	6924.458094	5
3	71153941a	dispatchclass	control	fixed	ir	-	instructions:u	152441524.000000	100525068.000000	152826350.000000	5
3	71153941a	dispatchclass	control	per_pass_gap	ir-tw	-	instructions:u	-68.172767	-97.909666	-26.927027	5
3	71153941a	dispatchclass	control	arm_ratio	ir/tw	small	cycles:u	1.061849	1.022862	1.082995	5
3	71153941a	dispatchclass	control	absolute	tw	small	cycles:u	3551015877.000000	3529268098.000000	3718083509.000000	5
3	71153941a	dispatchclass	control	absolute	ir	small	cycles:u	3788986556.000000	3765809379.000000	3845731814.000000	5
3	71153941a	dispatchclass	control	arm_ratio	ir/tw	large	cycles:u	1.054356	1.032200	1.090373	5
3	71153941a	dispatchclass	control	absolute	tw	large	cycles:u	7168370157.000000	7026721531.000000	7243617251.000000	5
3	71153941a	dispatchclass	control	absolute	ir	large	cycles:u	7562377102.000000	7406638818.000000	7661744246.000000	5
3	71153941a	dispatchclass	control	per_pass	tw	-	cycles:u	1810.952308	1654.319011	1818.439918	5
3	71153941a	dispatchclass	control	fixed	tw	-	cycles:u	-30142421.000000	-75439075.000000	409445487.000000	5
3	71153941a	dispatchclass	control	per_pass	ir	-	cycles:u	1896.101965	1780.453502	1929.329765	5
3	71153941a	dispatchclass	control	fixed	ir	-	cycles:u	-26394551.000000	-55574816.000000	284824810.000000	5
3	71153941a	dispatchclass	control	per_pass_gap	ir-tw	-	cycles:u	85.149657	-31.831274	275.010754	5
3	71153941a	dispatchclass	head	arm_ratio	ir/tw	small	instructions:u	0.990367	0.988827	0.990376	5
3	71153941a	dispatchclass	head	absolute	tw	small	instructions:u	14085341197.000000	14085263274.000000	14107278292.000000	5
3	71153941a	dispatchclass	head	absolute	ir	small	instructions:u	13949657034.000000	13949595340.000000	13949716881.000000	5
3	71153941a	dispatchclass	head	arm_ratio	ir/tw	large	instructions:u	0.990299	0.988599	0.990589	5
3	71153941a	dispatchclass	head	absolute	tw	large	instructions:u	28018525224.000000	28018148156.000000	28070339970.000000	5
3	71153941a	dispatchclass	head	absolute	ir	large	instructions:u	27746534624.000000	27746293722.000000	27806175078.000000	5
3	71153941a	dispatchclass	head	per_pass	tw	-	instructions:u	6966.561598	6955.623466	6992.499386	5
3	71153941a	dispatchclass	head	fixed	tw	-	instructions:u	152140079.000000	100342424.000000	196031360.000000	5
3	71153941a	dispatchclass	head	per_pass	ir	-	instructions:u	6898.431964	6898.318344	6928.260870	5
3	71153941a	dispatchclass	head	fixed	ir	-	instructions:u	152839016.000000	93131598.000000	153072716.000000	5
3	71153941a	dispatchclass	head	per_pass_gap	ir-tw	-	instructions:u	-67.963709	-92.147507	-57.305122	5
3	71153941a	dispatchclass	head	arm_ratio	ir/tw	small	cycles:u	1.082125	1.035117	1.148642	5
3	71153941a	dispatchclass	head	absolute	tw	small	cycles:u	3835818950.000000	3685673643.000000	3911553797.000000	5
3	71153941a	dispatchclass	head	absolute	ir	small	cycles:u	4173274488.000000	4024159682.000000	4233520185.000000	5
3	71153941a	dispatchclass	head	arm_ratio	ir/tw	large	cycles:u	1.097779	1.085540	1.111569	5
3	71153941a	dispatchclass	head	absolute	tw	large	cycles:u	7441470223.000000	7241448632.000000	7505639375.000000	5
3	71153941a	dispatchclass	head	absolute	ir	large	cycles:u	8138806414.000000	8049367364.000000	8217640568.000000	5
3	71153941a	dispatchclass	head	per_pass	tw	-	cycles:u	1797.042789	1692.447576	1905.898032	5
3	71153941a	dispatchclass	head	fixed	tw	-	cycles:u	306314546.000000	-126122422.000000	471658326.000000	5
3	71153941a	dispatchclass	head	per_pass	ir	-	cycles:u	1980.750144	1938.046438	2084.363020	5
3	71153941a	dispatchclass	head	fixed	ir	-	cycles:u	246086700.000000	-119811512.000000	328233956.000000	5
3	71153941a	dispatchclass	head	per_pass_gap	ir-tw	-	cycles:u	245.598862	46.745082	287.320231	5
3	71153941a	dispatchclass	base>control	across_builds	tw	small	instructions:u	0.999863	0.998031	0.999866	5
3	71153941a	dispatchclass	base>control	across_builds	ir	small	instructions:u	0.999569	0.997418	0.999577	5
3	71153941a	dispatchclass	base>control	across_builds	tw	large	instructions:u	0.998579	0.997441	0.999875	5
3	71153941a	dispatchclass	base>control	across_builds	ir	large	instructions:u	0.999276	0.993128	1.001440	5
3	71153941a	dispatchclass	base>control	across_builds	tw	small	cycles:u	0.958680	0.936129	0.997976	5
3	71153941a	dispatchclass	base>control	across_builds	ir	small	cycles:u	1.000881	0.968403	1.022636	5
3	71153941a	dispatchclass	base>control	across_builds	tw	large	cycles:u	0.960338	0.927982	0.988860	5
3	71153941a	dispatchclass	base>control	across_builds	ir	large	cycles:u	0.990019	0.982347	1.015117	5
3	71153941a	dispatchclass	base>head	across_builds	tw	small	instructions:u	0.999848	0.997727	1.001414	5
3	71153941a	dispatchclass	base>head	across_builds	ir	small	instructions:u	0.999571	0.997438	0.999595	5
3	71153941a	dispatchclass	base>head	across_builds	tw	large	instructions:u	0.998153	0.995608	1.001723	5
3	71153941a	dispatchclass	base>head	across_builds	ir	large	instructions:u	0.999275	0.993131	1.001722	5
3	71153941a	dispatchclass	base>head	across_builds	tw	small	cycles:u	1.020458	0.997192	1.049905	5
3	71153941a	dispatchclass	base>head	across_builds	ir	small	cycles:u	1.088738	1.068029	1.102393	5
3	71153941a	dispatchclass	base>head	across_builds	tw	large	cycles:u	0.988564	0.980658	1.011072	5
3	71153941a	dispatchclass	base>head	across_builds	ir	large	cycles:u	1.066667	1.045607	1.088769	5
3	71153941a	emptyloop	base	arm_ratio	ir/tw	small	instructions:u	0.860389	0.860304	0.860456	5
3	71153941a	emptyloop	base	absolute	tw	small	instructions:u	5639813969.000000	5639713545.000000	5640167601.000000	5
3	71153941a	emptyloop	base	absolute	ir	small	instructions:u	4852435104.000000	4852257781.000000	4852723102.000000	5
3	71153941a	emptyloop	base	arm_ratio	ir/tw	large	instructions:u	0.858463	0.858440	0.858472	5
3	71153941a	emptyloop	base	absolute	tw	large	instructions:u	11127530513.000000	11127369917.000000	11127605532.000000	5
3	71153941a	emptyloop	base	absolute	ir	large	instructions:u	9552552676.000000	9552333399.000000	9552627856.000000	5
3	71153941a	emptyloop	base	per_pass	tw	-	instructions:u	439.012510	438.989033	439.019084	5
3	71153941a	emptyloop	base	fixed	tw	-	instructions:u	152089825.000000	152057173.000000	152804689.000000	5
3	71153941a	emptyloop	base	per_pass	ir	-	instructions:u	376.007118	375.982662	376.025335	5
3	71153941a	emptyloop	base	fixed	ir	-	instructions:u	152374736.000000	151941091.000000	152939831.000000	5
3	71153941a	emptyloop	base	per_pass_gap	ir-tw	-	instructions:u	-62.998290	-63.029848	-62.963698	5
3	71153941a	emptyloop	base	arm_ratio	ir/tw	small	cycles:u	0.810763	0.695281	1.021187	5
3	71153941a	emptyloop	base	absolute	tw	small	cycles:u	1014364822.000000	1011487319.000000	1182785709.000000	5
3	71153941a	emptyloop	base	absolute	ir	small	cycles:u	822368672.000000	820076823.000000	1034666314.000000	5
3	71153941a	emptyloop	base	arm_ratio	ir/tw	large	cycles:u	0.807029	0.795631	0.879428	5
3	71153941a	emptyloop	base	absolute	tw	large	cycles:u	1960619250.000000	1954495616.000000	1970198031.000000	5
3	71153941a	emptyloop	base	absolute	ir	large	cycles:u	1577334740.000000	1565361136.000000	1725821611.000000	5
3	71153941a	emptyloop	base	per_pass	tw	-	cycles:u	75.845709	62.118722	76.559852	5
3	71153941a	emptyloop	base	fixed	tw	-	cycles:u	66293456.000000	56201737.000000	406301689.000000	5
3	71153941a	emptyloop	base	per_pass	ir	-	cycles:u	60.420621	42.630754	71.281427	5
3	71153941a	emptyloop	base	fixed	ir	-	cycles:u	66819226.000000	-56214075.000000	501781892.000000	5
3	71153941a	emptyloop	base	per_pass_gap	ir-tw	-	cycles:u	-14.274540	-33.929098	4.652673	5
3	71153941a	emptyloop	control	arm_ratio	ir/tw	small	instructions:u	0.858149	0.858132	0.858166	5
3	71153941a	emptyloop	control	absolute	tw	small	instructions:u	5639969153.000000	5639872471.000000	5639993968.000000	5
3	71153941a	emptyloop	control	absolute	ir	small	instructions:u	4839937234.000000	4839835237.000000	4840008384.000000	5
3	71153941a	emptyloop	control	arm_ratio	ir/tw	large	instructions:u	0.856213	0.856188	0.856224	5
3	71153941a	emptyloop	control	absolute	tw	large	instructions:u	11127412776.000000	11127314835.000000	11127638387.000000	5
3	71153941a	emptyloop	control	absolute	ir	large	instructions:u	9527437736.000000	9527351413.000000	9527471166.000000	5
3	71153941a	emptyloop	control	per_pass	tw	-	instructions:u	439.003224	438.989198	439.013539	5
3	71153941a	emptyloop	control	fixed	tw	-	instructions:u	152416717.000000	152299919.000000	152614804.000000	5
3	71153941a	emptyloop	control	per_pass	ir	-	instructions:u	374.999462	374.994348	375.007733	5
3	71153941a	emptyloop	control	fixed	ir	-	instructions:u	152453982.000000	152277838.000000	152579032.000000	5
3	71153941a	emptyloop	control	per_pass_gap	ir-tw	-	instructions:u	-64.003762	-64.012245	-63.985507	5
3	71153941a	emptyloop	control	arm_ratio	ir/tw	small	cycles:u	0.815561	0.767253	0.842236	5
3	71153941a	emptyloop	control	absolute	tw	small	cycles:u	1012246593.000000	1010269434.000000	1068927209.000000	5
3	71153941a	emptyloop	control	absolute	ir	small	cycles:u	826906217.000000	820137996.000000	852418965.000000	5
3	71153941a	emptyloop	control	arm_ratio	ir/tw	large	cycles:u	0.804228	0.744868	0.940845	5
3	71153941a	emptyloop	control	absolute	tw	large	cycles:u	1958458981.000000	1950850354.000000	2134333767.000000	5
3	71153941a	emptyloop	control	absolute	ir	large	cycles:u	1589796426.000000	1574638032.000000	1842606258.000000	5
3	71153941a	emptyloop	control	per_pass	tw	-	cycles:u	75.656290	75.246474	89.807782	5
3	71153941a	emptyloop	control	fixed	tw	-	cycles:u	66542964.000000	-110860777.000000	69688514.000000	5
3	71153941a	emptyloop	control	per_pass	ir	-	cycles:u	61.260530	57.777525	81.256003	5
3	71153941a	emptyloop	control	fixed	ir	-	cycles:u	54579162.000000	-188793824.000000	130199898.000000	5
3	71153941a	emptyloop	control	per_pass_gap	ir-tw	-	cycles:u	-17.376048	-30.793703	5.692126	5
3	71153941a	emptyloop	head	arm_ratio	ir/tw	small	instructions:u	0.858147	0.858130	0.858185	5
3	71153941a	emptyloop	head	absolute	tw	small	instructions:u	5639950556.000000	5639805211.000000	5640096732.000000	5
3	71153941a	emptyloop	head	absolute	ir	small	instructions:u	4840030049.000000	4839684864.000000	4840097597.000000	5
3	71153941a	emptyloop	head	arm_ratio	ir/tw	large	instructions:u	0.856229	0.856205	0.856234	5
3	71153941a	emptyloop	head	absolute	tw	large	instructions:u	11127431044.000000	11127314715.000000	11127606585.000000	5
3	71153941a	emptyloop	head	absolute	ir	large	instructions:u	9527526451.000000	9527484723.000000	9527744165.000000	5
3	71153941a	emptyloop	head	per_pass	tw	-	instructions:u	438.994899	438.989133	439.024110	5
3	71153941a	emptyloop	head	fixed	tw	-	instructions:u	152586397.000000	152003837.000000	152660500.000000	5
3	71153941a	emptyloop	head	per_pass	ir	-	instructions:u	375.011309	374.994938	375.025979	5
3	71153941a	emptyloop	head	fixed	ir	-	instructions:u	152315933.000000	151860132.000000	152611277.000000	5
3	71153941a	emptyloop	head	per_pass_gap	ir-tw	-	instructions:u	-63.993457	-63.998131	-63.977769	5
3	71153941a	emptyloop	head	arm_ratio	ir/tw	small	cycles:u	0.814680	0.782049	0.995191	5
3	71153941a	emptyloop	head	absolute	tw	small	cycles:u	1016993274.000000	1012059077.000000	1050718763.000000	5
3	71153941a	emptyloop	head	absolute	ir	small	cycles:u	825857666.000000	821713675.000000	1007192284.000000	5
3	71153941a	emptyloop	head	arm_ratio	ir/tw	large	cycles:u	0.813101	0.768071	0.935431	5
3	71153941a	emptyloop	head	absolute	tw	large	cycles:u	1957131770.000000	1954874705.000000	2073839732.000000	5
3	71153941a	emptyloop	head	absolute	ir	large	cycles:u	1593505275.000000	1566463464.000000	1828649587.000000	5
3	71153941a	emptyloop	head	per_pass	tw	-	cycles:u	75.459811	74.698880	81.849678	5
3	71153941a	emptyloop	head	fixed	tw	-	cycles:u	70153965.000000	27597794.000000	87402711.000000	5
3	71153941a	emptyloop	head	per_pass	ir	-	cycles:u	61.411809	51.266222	79.361993	5
3	71153941a	emptyloop	head	fixed	ir	-	cycles:u	58210057.000000	-155400249.000000	366364512.000000	5
3	71153941a	emptyloop	head	per_pass_gap	ir-tw	-	cycles:u	-16.190603	-24.339594	4.663114	5
3	71153941a	emptyloop	base>control	across_builds	tw	small	instructions:u	1.000015	0.999948	1.000045	5
3	71153941a	emptyloop	base>control	across_builds	ir	small	instructions:u	0.997419	0.997344	0.997463	5
3	71153941a	emptyloop	base>control	across_builds	tw	large	instructions:u	0.999989	0.999979	1.000024	5
3	71153941a	emptyloop	base>control	across_builds	ir	large	instructions:u	0.997367	0.997363	0.997397	5
3	71153941a	emptyloop	base>control	across_builds	tw	small	cycles:u	0.995963	0.903737	1.000751	5
3	71153941a	emptyloop	base>control	across_builds	ir	small	cycles:u	0.997287	0.799201	1.039438	5
3	71153941a	emptyloop	base>control	across_builds	tw	large	cycles:u	0.998639	0.994042	1.092013	5
3	71153941a	emptyloop	base>control	across_builds	ir	large	cycles:u	1.005926	0.919036	1.175468	5
3	71153941a	emptyloop	base>head	across_builds	tw	small	instructions:u	0.999998	0.999956	1.000053	5
3	71153941a	emptyloop	base>head	across_builds	ir	small	instructions:u	0.997418	0.997372	0.997494	5
3	71153941a	emptyloop	base>head	across_builds	tw	large	instructions:u	0.999993	0.999986	1.000005	5
3	71153941a	emptyloop	base>head	across_builds	ir	large	instructions:u	0.997395	0.997372	0.997403	5
3	71153941a	emptyloop	base>head	across_builds	tw	small	cycles:u	1.000326	0.859829	1.035839	5
3	71153941a	emptyloop	base>head	across_builds	ir	small	cycles:u	1.004243	0.797937	1.228168	5
3	71153941a	emptyloop	base>head	across_builds	tw	large	cycles:u	1.000194	0.993123	1.056768	5
3	71153941a	emptyloop	base>head	across_builds	ir	large	cycles:u	0.999306	0.922955	1.159329	5
3	71153941a	rexxcps	base	arm_ratio	ir/tw	small	instructions:u	0.815454	0.815409	0.815479	5
3	71153941a	rexxcps	base	absolute	tw	small	instructions:u	27469289057.000000	27468588644.000000	27471104793.000000	5
3	71153941a	rexxcps	base	absolute	ir	small	instructions:u	22400111562.000000	22399932266.000000	22400407200.000000	5
3	71153941a	rexxcps	base	arm_ratio	ir/tw	small	cycles:u	0.833809	0.747938	0.835580	5
3	71153941a	rexxcps	base	absolute	tw	small	cycles:u	7988617735.000000	7959033520.000000	12670540027.000000	5
3	71153941a	rexxcps	base	absolute	ir	small	cycles:u	6650410678.000000	6566494881.000000	9476776428.000000	5
3	71153941a	rexxcps	control	arm_ratio	ir/tw	small	instructions:u	0.814991	0.814950	0.815034	5
3	71153941a	rexxcps	control	absolute	tw	small	instructions:u	27477197296.000000	27476170700.000000	27479136834.000000	5
3	71153941a	rexxcps	control	absolute	ir	small	instructions:u	22394025144.000000	22393661043.000000	22394133424.000000	5
3	71153941a	rexxcps	control	arm_ratio	ir/tw	small	cycles:u	0.820133	0.553438	0.825705	5
3	71153941a	rexxcps	control	absolute	tw	small	cycles:u	7972011328.000000	7911002192.000000	11863256432.000000	5
3	71153941a	rexxcps	control	absolute	ir	small	cycles:u	6557279570.000000	6488073081.000000	6566180158.000000	5
3	71153941a	rexxcps	head	arm_ratio	ir/tw	small	instructions:u	0.816466	0.816126	0.816522	5
3	71153941a	rexxcps	head	absolute	tw	small	instructions:u	27700597558.000000	27698744723.000000	27712124747.000000	5
3	71153941a	rexxcps	head	absolute	ir	small	instructions:u	22616577430.000000	22616482318.000000	22616630882.000000	5
3	71153941a	rexxcps	head	arm_ratio	ir/tw	small	cycles:u	0.816223	0.807866	0.822554	5
3	71153941a	rexxcps	head	absolute	tw	small	cycles:u	8046567487.000000	8002561331.000000	12460485798.000000	5
3	71153941a	rexxcps	head	absolute	ir	small	cycles:u	6560836591.000000	6507908612.000000	10249425547.000000	5
3	71153941a	rexxcps	base>control	across_builds	tw	small	instructions:u	1.000313	1.000194	1.000369	5
3	71153941a	rexxcps	base>control	across_builds	ir	small	instructions:u	0.999726	0.999717	0.999737	5
3	71153941a	rexxcps	base>control	across_builds	tw	small	cycles:u	0.997535	0.632831	1.485020	5
3	71153941a	rexxcps	base>control	across_builds	ir	small	cycles:u	0.985678	0.687839	0.998597	5
3	71153941a	rexxcps	base>head	across_builds	tw	small	instructions:u	1.008446	1.008307	1.008774	5
3	71153941a	rexxcps	base>head	across_builds	ir	small	instructions:u	1.009666	1.009646	1.009670	5
3	71153941a	rexxcps	base>head	across_builds	tw	small	cycles:u	1.005665	0.983422	1.008263	5
3	71153941a	rexxcps	base>head	across_builds	ir	small	cycles:u	0.986531	0.979408	1.081531	5
3	71153941a	strings	base	arm_ratio	ir/tw	small	instructions:u	0.666502	0.665300	0.666518	5
3	71153941a	strings	base	absolute	tw	small	instructions:u	16570196780.000000	16569999356.000000	16600082748.000000	5
3	71153941a	strings	base	absolute	ir	small	instructions:u	11044094156.000000	11043948286.000000	11044252246.000000	5
3	71153941a	strings	base	arm_ratio	ir/tw	large	instructions:u	0.664980	0.664978	0.664985	5
3	71153941a	strings	base	absolute	tw	large	instructions:u	32988858914.000000	32988709629.000000	32988984653.000000	5
3	71153941a	strings	base	absolute	ir	large	instructions:u	21936965707.000000	21936900896.000000	21937010389.000000	5
3	71153941a	strings	base	per_pass	tw	-	instructions:u	10945.765849	10925.874794	10945.906372	5
3	71153941a	strings	base	fixed	tw	-	instructions:u	151490859.000000	151139798.000000	211270557.000000	5
3	71153941a	strings	base	per_pass	ir	-	instructions:u	7261.896235	7261.814559	7262.041402	5
3	71153941a	strings	base	fixed	ir	-	instructions:u	151249804.000000	150886183.000000	151513858.000000	5
3	71153941a	strings	base	per_pass_gap	ir-tw	-	instructions:u	-3683.932328	-3684.091813	-3663.919690	5
