task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
5b-drift	b1ec122ca	emptyloop	head	arm_ratio	ir/tw	large	instructions:u	0.848995	0.848991	0.849016	7
5b-drift	b1ec122ca	emptyloop	head	absolute	tw	large	instructions:u	10926732271.000000	10926651536.000000	10926771366.000000	7
5b-drift	b1ec122ca	emptyloop	head	absolute	ir	large	instructions:u	9276744952.000000	9276671517.000000	9277000876.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass	tw	-	instructions:u	431.004385	430.985839	431.012894	7
5b-drift	b1ec122ca	emptyloop	head	fixed	tw	-	instructions:u	151645624.000000	151409925.000000	152029289.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass	ir	-	instructions:u	364.996619	364.978799	365.020525	7
5b-drift	b1ec122ca	emptyloop	head	fixed	ir	-	instructions:u	151819882.000000	151487742.000000	152219532.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass_gap	ir-tw	-	instructions:u	-66.011246	-66.019066	-65.978198	7
5b-drift	b1ec122ca	emptyloop	head	arm_ratio	ir/tw	small	cycles:u	0.816497	0.807730	0.820236	7
5b-drift	b1ec122ca	emptyloop	head	absolute	tw	small	cycles:u	982195273.000000	979189110.000000	983481002.000000	7
5b-drift	b1ec122ca	emptyloop	head	absolute	ir	small	cycles:u	802221298.000000	791636663.000000	806476268.000000	7
5b-drift	b1ec122ca	emptyloop	head	arm_ratio	ir/tw	large	cycles:u	0.810881	0.800955	0.815700	7
5b-drift	b1ec122ca	emptyloop	head	absolute	tw	large	cycles:u	1892800116.000000	1890515735.000000	1906232286.000000	7
5b-drift	b1ec122ca	emptyloop	head	absolute	ir	large	cycles:u	1534835564.000000	1518472148.000000	1542093670.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass	tw	-	cycles:u	72.906749	72.639987	74.163454	7
5b-drift	b1ec122ca	emptyloop	head	fixed	tw	-	cycles:u	70624588.000000	52145934.000000	74516063.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass	ir	-	cycles:u	58.534123	56.959670	59.629095	7
5b-drift	b1ec122ca	emptyloop	head	fixed	ir	-	cycles:u	65325933.000000	46272977.000000	94480388.000000	7
5b-drift	b1ec122ca	emptyloop	head	per_pass_gap	ir-tw	-	cycles:u	-14.211406	-16.246725	-13.402424	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	tw	small	instructions:u	1.011611	1.011582	1.011640	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	ir	small	instructions:u	1.002908	1.002895	1.002942	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	tw	large	instructions:u	0.997819	0.997812	0.997823	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	ir	large	instructions:u	0.986822	0.986814	0.986849	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	tw	small	cycles:u	1.038357	1.035634	1.041179	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	ir	small	cycles:u	1.000390	0.989606	1.009461	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	tw	large	cycles:u	1.001717	0.996758	1.005433	7
5b-drift	b1ec122ca	emptyloop	base>head	across_builds	ir	large	cycles:u	0.960459	0.951153	0.962199	7
5b-drift	b1ec122ca	rexxcps	base	absolute	tw	small	instructions:u	23968332095.000000	23968058205.000000	23969366339.000000	7
5b-drift	b1ec122ca	rexxcps	base	absolute	ir	small	instructions:u	18995808993.000000	18994953644.000000	18996108873.000000	7
5b-drift	b1ec122ca	rexxcps	base	arm_ratio	ir/tw	small	cycles:u	0.805599	0.800206	0.814920	7
5b-drift	b1ec122ca	rexxcps	base	absolute	tw	small	cycles:u	7184342625.000000	7168914145.000000	7240072481.000000	7
5b-drift	b1ec122ca	rexxcps	base	absolute	ir	small	cycles:u	5793295478.000000	5762866882.000000	5852150369.000000	7
5b-drift	b1ec122ca	rexxcps	head	arm_ratio	ir/tw	small	instructions:u	0.815790	0.815710	0.815808	7
5b-drift	b1ec122ca	rexxcps	head	absolute	tw	small	instructions:u	27094770090.000000	27094247495.000000	27097204347.000000	7
5b-drift	b1ec122ca	rexxcps	head	absolute	ir	small	instructions:u	22103565334.000000	22103317396.000000	22103852823.000000	7
5b-drift	b1ec122ca	rexxcps	head	arm_ratio	ir/tw	small	cycles:u	0.823764	0.812952	0.826770	7
5b-drift	b1ec122ca	rexxcps	head	absolute	tw	small	cycles:u	7638920558.000000	7570124503.000000	7740591707.000000	7
5b-drift	b1ec122ca	rexxcps	head	absolute	ir	small	cycles:u	6277897223.000000	6210079131.000000	6388359861.000000	7
5b-drift	b1ec122ca	rexxcps	base>head	across_builds	tw	small	instructions:u	1.130429	1.130388	1.130537	7
5b-drift	b1ec122ca	rexxcps	base>head	across_builds	ir	small	instructions:u	1.163609	1.163571	1.163655	7
5b-drift	b1ec122ca	rexxcps	base>head	across_builds	tw	small	cycles:u	1.063751	1.045587	1.079744	7
5b-drift	b1ec122ca	rexxcps	base>head	across_builds	ir	small	cycles:u	1.087563	1.067780	1.102716	7
5b-drift	b1ec122ca	strings	base	arm_ratio	ir/tw	small	instructions:u	0.593670	0.593670	0.593670	7
5b-drift	b1ec122ca	strings	base	absolute	tw	small	instructions:u	13566459719.000000	13566458779.000000	13566460649.000000	7
5b-drift	b1ec122ca	strings	base	absolute	ir	small	instructions:u	8053994451.000000	8053994029.000000	8053994717.000000	7
5b-drift	b1ec122ca	strings	base	arm_ratio	ir/tw	large	instructions:u	0.593673	0.593673	0.593674	7
5b-drift	b1ec122ca	strings	base	absolute	tw	large	instructions:u	27133237063.000000	27133236750.000000	27133237839.000000	7
5b-drift	b1ec122ca	strings	base	absolute	ir	large	instructions:u	16108282619.000000	16108281831.000000	16108283819.000000	7
5b-drift	b1ec122ca	strings	base	per_pass	tw	-	instructions:u	9044.518446	9044.517401	9044.519328	7
5b-drift	b1ec122ca	strings	base	fixed	tw	-	instructions:u	-318275.000000	-320213.000000	-315452.000002	7
5b-drift	b1ec122ca	strings	base	per_pass	ir	-	instructions:u	5369.525445	5369.524743	5369.526527	7
5b-drift	b1ec122ca	strings	base	fixed	ir	-	instructions:u	-293709.000001	-295761.000000	-292397.000000	7
5b-drift	b1ec122ca	strings	base	per_pass_gap	ir-tw	-	instructions:u	-3674.993279	-3674.994201	-3674.990874	7
5b-drift	b1ec122ca	strings	base	arm_ratio	ir/tw	small	cycles:u	0.525469	0.470074	0.537196	7
5b-drift	b1ec122ca	strings	base	absolute	tw	small	cycles:u	2929683906.000000	2917483366.000000	3260965294.000000	7
5b-drift	b1ec122ca	strings	base	absolute	ir	small	cycles:u	1539458255.000000	1528645521.000000	1574370580.000000	7
5b-drift	b1ec122ca	strings	base	arm_ratio	ir/tw	large	cycles:u	0.523526	0.517679	0.529261	7
5b-drift	b1ec122ca	strings	base	absolute	tw	large	cycles:u	5859704880.000000	5846972268.000000	5939250982.000000	7
5b-drift	b1ec122ca	strings	base	absolute	ir	large	cycles:u	3073466088.000000	3063108057.000000	3096078009.000000	7
5b-drift	b1ec122ca	strings	base	per_pass	tw	-	cycles:u	1955.798233	1724.004649	2013.577115	7
5b-drift	b1ec122ca	strings	base	fixed	tw	-	cycles:u	-2975995.000000	-101480364.000000	674958320.000000	7
5b-drift	b1ec122ca	strings	base	per_pass	ir	-	cycles:u	1024.981137	997.202806	1040.084425	7
5b-drift	b1ec122ca	strings	base	fixed	ir	-	cycles:u	1722310.000000	-31481117.000000	78566371.000000	7
5b-drift	b1ec122ca	strings	base	per_pass_gap	ir-tw	-	cycles:u	-951.684343	-973.492690	-698.073913	7
5b-drift	b1ec122ca	strings	head	arm_ratio	ir/tw	small	instructions:u	0.660911	0.660896	0.660916	7
5b-drift	b1ec122ca	strings	head	absolute	tw	small	instructions:u	16385025810.000000	16384698333.000000	16385219687.000000	7
5b-drift	b1ec122ca	strings	head	absolute	ir	small	instructions:u	10828951195.000000	10828840942.000000	10829121804.000000	7
5b-drift	b1ec122ca	strings	head	arm_ratio	ir/tw	large	instructions:u	0.659343	0.659340	0.659352	7
5b-drift	b1ec122ca	strings	head	absolute	tw	large	instructions:u	32619279356.000000	32618984398.000000	32619401376.000000	7
5b-drift	b1ec122ca	strings	head	absolute	ir	large	instructions:u	21507350915.000000	21507168437.000000	21507418306.000000	7
5b-drift	b1ec122ca	strings	head	per_pass	tw	-	instructions:u	10822.836609	10822.727927	10822.917044	7
5b-drift	b1ec122ca	strings	head	fixed	tw	-	instructions:u	150761912.000000	150412268.000000	151127796.000000	7
5b-drift	b1ec122ca	strings	head	per_pass	ir	-	instructions:u	7118.867578	7118.779547	7119.016579	7
5b-drift	b1ec122ca	strings	head	fixed	ir	-	instructions:u	150569975.000000	150322241.000000	150952484.000000	7
5b-drift	b1ec122ca	strings	head	per_pass_gap	ir-tw	-	instructions:u	-3703.860349	-3704.137497	-3703.840798	7
5b-drift	b1ec122ca	strings	head	arm_ratio	ir/tw	small	cycles:u	0.588020	0.542602	0.597167	7
5b-drift	b1ec122ca	strings	head	absolute	tw	small	cycles:u	3497581245.000000	3456615108.000000	3837202348.000000	7
5b-drift	b1ec122ca	strings	head	absolute	ir	small	cycles:u	2064177769.000000	2047466650.000000	2082075563.000000	7
5b-drift	b1ec122ca	strings	head	arm_ratio	ir/tw	large	cycles:u	0.580530	0.543850	0.595822	7
5b-drift	b1ec122ca	strings	head	absolute	tw	large	cycles:u	6953941734.000000	6845273489.000000	7476511654.000000	7
5b-drift	b1ec122ca	strings	head	absolute	ir	large	cycles:u	4062373829.000000	4032185351.000000	4078566815.000000	7
5b-drift	b1ec122ca	strings	head	per_pass	tw	-	cycles:u	2304.240326	2048.931479	2679.931031	7
5b-drift	b1ec122ca	strings	head	fixed	tw	-	cycles:u	41220756.000000	-563281438.000000	763805129.000000	7
5b-drift	b1ec122ca	strings	head	per_pass	ir	-	cycles:u	1329.992605	1310.661887	1352.188735	7
5b-drift	b1ec122ca	strings	head	fixed	ir	-	cycles:u	62256505.000000	22000611.000000	102250507.000000	7
5b-drift	b1ec122ca	strings	head	per_pass_gap	ir-tw	-	cycles:u	-967.089626	-1345.316855	-729.048109	7
5b-drift	b1ec122ca	strings	base>head	across_builds	tw	small	instructions:u	1.207760	1.207736	1.207774	7
5b-drift	b1ec122ca	strings	base>head	across_builds	ir	small	instructions:u	1.344544	1.344530	1.344565	7
5b-drift	b1ec122ca	strings	base>head	across_builds	tw	large	instructions:u	1.202189	1.202178	1.202193	7
5b-drift	b1ec122ca	strings	base>head	across_builds	ir	large	instructions:u	1.335173	1.335162	1.335178	7
5b-drift	b1ec122ca	strings	base>head	across_builds	tw	small	cycles:u	1.193843	1.059998	1.309303	7
5b-drift	b1ec122ca	strings	base>head	across_builds	ir	small	cycles:u	1.335956	1.322300	1.348361	7
5b-drift	b1ec122ca	strings	base>head	across_builds	tw	large	cycles:u	1.187337	1.152548	1.278698	7
5b-drift	b1ec122ca	strings	base>head	across_builds	ir	large	cycles:u	1.320449	1.302353	1.323690	7
5b-drift	b1ec122ca	varlookup	base	arm_ratio	ir/tw	small	instructions:u	0.494625	0.494625	0.494625	7
5b-drift	b1ec122ca	varlookup	base	absolute	tw	small	instructions:u	16730135140.000000	16730134731.000000	16730135819.000000	7
5b-drift	b1ec122ca	varlookup	base	absolute	ir	small	instructions:u	8275148191.000000	8275147617.000000	8275148421.000000	7
5b-drift	b1ec122ca	varlookup	base	arm_ratio	ir/tw	large	instructions:u	0.494615	0.494615	0.494615	7
5b-drift	b1ec122ca	varlookup	base	absolute	tw	large	instructions:u	33459635654.000000	33459635400.000000	33459636137.000000	7
5b-drift	b1ec122ca	varlookup	base	absolute	ir	large	instructions:u	16549648297.000000	16549647318.000000	16549648879.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass	tw	-	instructions:u	1761.000062	1760.999983	1761.000094	7
5b-drift	b1ec122ca	varlookup	base	fixed	tw	-	instructions:u	634390.000000	634016.000000	635983.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass	ir	-	instructions:u	871.000048	870.999893	871.000133	7
5b-drift	b1ec122ca	varlookup	base	fixed	ir	-	instructions:u	647735.999999	646355.000000	649412.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass_gap	ir-tw	-	instructions:u	-890.000028	-890.000182	-889.999961	7
5b-drift	b1ec122ca	varlookup	base	arm_ratio	ir/tw	small	cycles:u	0.416863	0.413930	0.420118	7
5b-drift	b1ec122ca	varlookup	base	absolute	tw	small	cycles:u	2958219603.000000	2956444786.000000	2979829472.000000	7
5b-drift	b1ec122ca	varlookup	base	absolute	ir	small	cycles:u	1233442014.000000	1232304078.000000	1242672539.000000	7
5b-drift	b1ec122ca	varlookup	base	arm_ratio	ir/tw	large	cycles:u	0.417767	0.362263	0.430650	7
5b-drift	b1ec122ca	varlookup	base	absolute	tw	large	cycles:u	5920656718.000000	5909869319.000000	6813576390.000000	7
5b-drift	b1ec122ca	varlookup	base	absolute	ir	large	cycles:u	2471610632.000000	2468303364.000000	2548545010.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass	tw	-	cycles:u	311.835486	309.593461	405.211777	7
5b-drift	b1ec122ca	varlookup	base	fixed	tw	-	cycles:u	-4217512.000000	-885447370.000000	27593557.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass	ir	-	cycles:u	130.333539	129.313081	138.250611	7
5b-drift	b1ec122ca	varlookup	base	fixed	ir	-	cycles:u	-4726604.000000	-78216596.000000	14198266.000000	7
5b-drift	b1ec122ca	varlookup	base	per_pass_gap	ir-tw	-	cycles:u	-181.972699	-275.125778	-173.305029	7
5b-drift	b1ec122ca	varlookup	head	arm_ratio	ir/tw	small	instructions:u	0.494603	0.494592	0.494610	7
5b-drift	b1ec122ca	varlookup	head	absolute	tw	small	instructions:u	16729204509.000000	16729041650.000000	16729325070.000000	7
5b-drift	b1ec122ca	varlookup	head	absolute	ir	small	instructions:u	8274307778.000000	8274169072.000000	8274457971.000000	7
5b-drift	b1ec122ca	varlookup	head	arm_ratio	ir/tw	large	instructions:u	0.492298	0.492288	0.492302	7
5b-drift	b1ec122ca	varlookup	head	absolute	tw	large	instructions:u	33306769767.000000	33306571228.000000	33306920196.000000	7
5b-drift	b1ec122ca	varlookup	head	absolute	ir	large	instructions:u	16396851250.000000	16396530007.000000	16396933365.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass	tw	-	instructions:u	1745.007346	1744.976927	1745.029644	7
5b-drift	b1ec122ca	varlookup	head	fixed	tw	-	instructions:u	151591456.000000	151260030.000000	152044266.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass	ir	-	instructions:u	855.006931	854.970761	855.016593	7
5b-drift	b1ec122ca	varlookup	head	fixed	ir	-	instructions:u	151767682.000000	151560987.000000	152085549.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass_gap	ir-tw	-	instructions:u	-890.006441	-890.041139	-889.966725	7
5b-drift	b1ec122ca	varlookup	head	arm_ratio	ir/tw	small	cycles:u	0.411709	0.362005	0.418507	7
5b-drift	b1ec122ca	varlookup	head	absolute	tw	small	cycles:u	3110158847.000000	3053344928.000000	3496325558.000000	7
5b-drift	b1ec122ca	varlookup	head	absolute	ir	small	cycles:u	1280481595.000000	1265686934.000000	1294345581.000000	7
5b-drift	b1ec122ca	varlookup	head	arm_ratio	ir/tw	large	cycles:u	0.400729	0.345177	0.415267	7
5b-drift	b1ec122ca	varlookup	head	absolute	tw	large	cycles:u	6218467190.000000	6013807763.000000	7181243696.000000	7
5b-drift	b1ec122ca	varlookup	head	absolute	ir	large	cycles:u	2484926525.000000	2476797551.000000	2519764347.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass	tw	-	cycles:u	318.086463	307.226936	434.515660	7
5b-drift	b1ec122ca	varlookup	head	fixed	tw	-	cycles:u	98009027.000000	-1074553840.000000	281066502.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass	ir	-	cycles:u	127.286751	125.324310	132.008149	7
5b-drift	b1ec122ca	varlookup	head	fixed	ir	-	cycles:u	70988741.000000	11609521.000000	103764637.000000	7
5b-drift	b1ec122ca	varlookup	head	per_pass_gap	ir-tw	-	cycles:u	-192.762154	-307.228909	-180.509084	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	tw	small	instructions:u	0.999944	0.999935	0.999952	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	ir	small	instructions:u	0.999898	0.999882	0.999917	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	tw	large	instructions:u	0.995431	0.995425	0.995436	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	ir	large	instructions:u	0.990767	0.990748	0.990772	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	tw	small	cycles:u	1.051362	1.028502	1.181937	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	ir	small	cycles:u	1.038363	1.023641	1.041582	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	tw	large	cycles:u	1.046740	0.882621	1.215127	7
5b-drift	b1ec122ca	varlookup	base>head	across_builds	ir	large	cycles:u	1.002367	0.988707	1.011762	7
