32502678	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberStringBase::checkOverflow()
31280238	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::numberString()
30685000	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/EndInstruction.cpp	RexxInstructionEnd::execute(RexxActivation*, ExpressionStack*)
30243012	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::plus(RexxObject*)
27543789	GC	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::operator new(unsigned long, unsigned long)
27480004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StemClass.cpp	StemClass::findCompoundVariable(CompoundVariableTail&)
26880076	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTarget.cpp	RexxTarget::search(RexxString*)
26880000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::checkLostDigits(long)
25222665	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::operatorArgument(RexxObject*)
25200000	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClassUtil.cpp	positionArgument(RexxObject*, unsigned long)
25200000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringMath.cpp	NumberString::prepareOperatorNumber(long, long, bool)
24640000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::minus(RexxInteger*)
23944305	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/DoBlock.cpp	DoBlock::DoBlock(RexxActivation*, RexxBlockInstruction*)
23808698	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::plus(RexxInteger*)
23520588	GC	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/ObjectClass.cpp	RexxInternalObject::clone()
22680099	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTarget.cpp	RexxTarget::moveToEnd()
21576010	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/CallInstruction.cpp	RexxInstructionCall::execute(RexxActivation*, ExpressionStack*)
21000000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::isGreaterThan(RexxObject*)
20173863	LIBC	/usr/lib/x86_64-linux-gnu/libc.so.6	/build/reproducible-path/glibc-2.43/string/../sysdeps/x86_64/multiarch/memchr-avx2.S	__memchr_avx2
20160428	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionStack.cpp	ExpressionStack::optionalIntegerArg(unsigned long, unsigned long, char const*)
20160340	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::equal(RexxObject*)
20160054	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTrigger.cpp	ParseTrigger::stringTrigger(RexxActivation*, ExpressionStack*)
18480030	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::numberString()
18480000	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::iterate(RexxString*)
17940004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StemClass.cpp	StemClass::setCompoundVariable(CompoundVariableTail&, RexxObject*)
17925000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::plus(RexxObject*)
17648604	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/TraceInstruction.cpp	RexxInstructionTrace::execute(RexxActivation*, ExpressionStack*)
16800000	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::copyIntoTail(CompoundVariableTail*)
16800000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::equal(RexxObject*)
16520217	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/EndIf.cpp	RexxInstructionEndIf::execute(RexxActivation*, ExpressionStack*)
16520013	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::internalCall(RexxString*, RexxInstruction*, RexxObject**, unsigned long, ProtectedObject&)
16240008	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/AddressInstruction.cpp	RexxInstructionAddress::execute(RexxActivation*, ExpressionStack*)
15960004	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/BuiltinFunctions.cpp	builtin_function_TRACE(RexxActivation*, unsigned long, ExpressionStack*)
15680000	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/BuiltinFunctions.cpp	builtin_function_WORD(RexxActivation*, unsigned long, ExpressionStack*)
15180004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StemClass.cpp	StemClass::getCompoundVariable(CompoundVariableTail&)
15121971	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/ObjectClass.hpp	NumberString::setString(RexxString*)
15120342	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::primitiveMakeString()
15120089	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/SelectInstruction.cpp	RexxInstructionSelect::execute(RexxActivation*, ExpressionStack*)
13440016	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClassUtil.cpp	lengthArgument(RexxObject*, unsigned long)
12880000	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/SimpleDoInstruction.cpp	RexxInstructionSimpleDo::execute(RexxActivation*, ExpressionStack*)
12600198	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.hpp	RexxInstructionThen::execute(RexxActivation*, ExpressionStack*)
12600000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::isLessThan(RexxObject*)
12420004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionCompoundVariable.cpp	RexxCompoundVariable::assign(RexxActivation*, RexxObject*)
12322873	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/concurrency/Activity.cpp	Activity::updateFrameMarkers()
12320331	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::checkLower()
11481922	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::termination()
11200000	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/BuiltinFunctions.cpp	builtin_function_LENGTH(RexxActivation*, unsigned long, ExpressionStack*)
10978544	LIBC	/usr/lib/x86_64-linux-gnu/libc.so.6	/build/reproducible-path/glibc-2.43/string/../sysdeps/x86_64/multiarch/strlen-avx2.S	__strlen_avx2
10927800	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/DoBlockComponents.cpp	ForLoop::setup(RexxActivation*, ExpressionStack*, DoBlock*, bool)
10080000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::equal(RexxObject*)
9520004	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/LeaveInstruction.cpp	RexxInstructionLeave::execute(RexxActivation*, ExpressionStack*)
9240136	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTrigger.cpp	ParseTrigger::integerTrigger(RexxActivation*, ExpressionStack*)
8960521	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::numberValue(long&, long)
